id,appraised_value,sq_ft,acreage,latitude,longitude,zip_code,flood_risk,,,,
1002,$ 410032,2159,0.0344,29.73535,-95.40787,77098,1,,,$,410032
1003,$ 372694,2242,0.0356,29.73544,-95.40787,77098,1,,,$,372694
1005,$ 371148,1642,0.0614,29.73535,-95.40577,77098,1,,,$,371148
1007,$ 436380,1948,0.0421,29.73585,-95.4056,77098,1,,,$,436380
1008,$ 429300,1948,0.0381,29.73585,-95.4056,77098,1,,,$,429300
1012,$ 395000,1948,0.0421,29.73585,-95.4056,77098,1,,,$,395000
1016,$ 330000,2000,0.0591,29.73249,-95.39594,77006,1,,,$,330000
1017,$ 427902,2204,0.0375,29.73244,-95.39585,77006,1,,,$,427902
1018,$ 355751,1936,0.0532,29.73239,-95.39552,77006,1,,,$,355751
1019,$ 346000,1936,0.0459,29.73239,-95.39558,77006,1,,,$,346000
1020,$ 359643,1936,0.0544,29.73239,-95.39565,77006,1,,,$,359643
1021,$ 355336,1936,0.0532,29.73239,-95.39571,77006,1,,,$,355336
1022,$ 405167,1936,0.0689,29.7324,-95.39582,77006,1,,,$,405167
1023,$ 325442,1368,0.0606,29.73285,-95.39602,77006,1,,,$,325442
1024,$ 412900,2810,0.0631,29.73285,-95.39577,77006,1,,,$,412900
1028,$ 342893,1600,0.0682,29.73285,-95.39593,77006,1,,,$,342893
1029,$ 275983,1180,0.0619,29.73285,-95.39609,77006,1,,,$,275983
1032,$ 359860,1725,0.0619,29.73285,-95.39617,77006,1,,,$,359860
1041,$ 380000,1964,0.0543,29.73253,-95.39677,77006,1,,,$,380000
1042,$ 400804,1942,0.0548,29.73261,-95.39667,77006,1,,,$,400804
1050,$ 438000,2310,0.0567,29.75853,-95.40444,77019,1,,,$,438000
1051,$ 439000,2310,0.0578,29.75817,-95.40443,77019,1,,,$,439000
1053,$ 390000,2580,0.0491,29.75806,-95.40443,77019,1,,,$,390000
1055,$ 400083,2493,0.0578,29.75824,-95.40443,77019,1,,,$,400083
1057,$ 373024,2573,0.0492,29.75835,-95.40443,77019,1,,,$,373024
1058,$ 397850,2485,0.0492,29.75841,-95.40443,77019,1,,,$,397850
1059,$ 387438,2783,0.0579,29.75847,-95.40443,77019,1,,,$,387438
1060,$ 432692,2071,0.0493,29.75859,-95.40444,77019,1,,,$,432692
1061,$ 435000,2432,0.0493,29.75864,-95.40444,77019,1,,,$,435000
1086,$ 450000,2183,0.0425,29.73874,-95.43549,77027,1,,,$,450000
1087,$ 448000,2219,0.035,29.73888,-95.4356,77027,1,,,$,448000
1100,$ 245081,1040,0,29.72787,-95.42028,77098,1,,,$,245081
1101,$ 230000,1040,0,29.72787,-95.42028,77098,1,,,$,230000
1102,$ 219000,1040,0,29.72787,-95.42028,77098,1,,,$,219000
1103,$ 245081,1040,0,29.72787,-95.42028,77098,1,,,$,245081
1104,$ 240900,1040,0,29.72787,-95.42028,77098,1,,,$,240900
1105,$ 237307,1040,0,29.72787,-95.42028,77098,1,,,$,237307
1106,$ 245081,1040,0,29.72787,-95.42028,77098,1,,,$,245081
1107,$ 240900,1040,0,29.72807,-95.41977,77098,1,,,$,240900
1108,$ 240617,1040,0,29.72807,-95.41977,77098,1,,,$,240617
1109,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1110,$ 267401,1040,0,29.72807,-95.41977,77098,1,,,$,267401
1111,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1112,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1113,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1114,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1115,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1116,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1117,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1118,$ 238700,1040,0,29.72807,-95.41977,77098,1,,,$,238700
1119,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1120,$ 240900,1040,0,29.72807,-95.41977,77098,1,,,$,240900
1121,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1122,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1123,$ 247500,1040,0,29.72807,-95.41977,77098,1,,,$,247500
1124,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1125,$ 245081,1040,0,29.72807,-95.41977,77098,1,,,$,245081
1153,$ 328440,1987,0.0305,29.75473,-95.4046,77019,1,,,$,328440
1154,$ 404492,2570,0.05,29.75501,-95.40542,77019,1,,,$,404492
1155,$ 414001,2398,0.0491,29.75501,-95.40528,77019,1,,,$,414001
1156,$ 423985,2510,0.0494,29.75502,-95.40515,77019,1,,,$,423985
1164,$ 368647,1987,0.03,29.75474,-95.40439,77019,1,,,$,368647
1165,$ 382214,1987,0.0353,29.75468,-95.40439,77019,1,,,$,382214
1167,$ 341479,1987,0.0305,29.75468,-95.4046,77019,1,,,$,341479
1168,$ 397355,2012,0.0521,29.75461,-95.40438,77019,1,,,$,397355
1169,$ 200000,1351,0.0336,29.75543,-95.40816,77019,1,,,$,200000
1170,$ 246600,1900,0.0377,29.75536,-95.40815,77019,1,,,$,246600
1171,$ 217322,1506,0.037,29.75529,-95.40815,77019,1,,,$,217322
1172,$ 202454,1351,0.0336,29.75522,-95.40816,77019,1,,,$,202454
1173,$ 206399,1351,0.0357,29.75516,-95.40815,77019,1,,,$,206399
1174,$ 227733,1700,0.0367,29.75524,-95.40796,77019,1,,,$,227733
1175,$ 223381,1760,0.0371,29.75524,-95.40788,77019,1,,,$,223381
1176,$ 200675,1351,0.0332,29.75524,-95.40781,77019,1,,,$,200675
1177,$ 222549,1732,0.036,29.75524,-95.40774,77019,1,,,$,222549
1178,$ 230002,1821,0.037,29.75524,-95.40767,77019,1,,,$,230002
1179,$ 200945,1351,0.0333,29.75521,-95.40771,77019,1,,,$,200945
1180,$ 229256,1839,0.0356,29.75524,-95.40753,77019,1,,,$,229256
1181,$ 229325,1725,0.0388,29.75544,-95.40754,77019,1,,,$,229325
1182,$ 209994,1399,0.0355,29.75547,-95.40763,77019,1,,,$,209994
1183,$ 417000,2505,0.0355,29.75213,-95.40321,77019,1,,,$,417000
1186,$ 384000,2535,0.0336,29.75222,-95.40329,77019,1,,,$,384000
1187,$ 428000,2565,0.0336,29.75222,-95.40336,77019,1,,,$,428000
1219,$ 240000,1743,0.0684,29.73458,-95.45812,77027,1,,,$,240000
1220,$ 246340,1875,0.0536,29.73467,-95.45811,77027,1,,,$,246340
1221,$ 301166,2002,0.0551,29.73476,-95.4581,77027,1,,,$,301166
1222,$ 239468,2260,0.0492,29.73485,-95.45809,77027,1,,,$,239468
1223,$ 264000,1767,0.0402,29.73495,-95.45809,77027,1,,,$,264000
1224,$ 245587,1402,0.0357,29.73503,-95.45808,77027,1,,,$,245587
1225,$ 263711,1903,0.0388,29.73514,-95.45807,77027,1,,,$,263711
1244,$ 407730,2487,0.0476,29.75573,-95.3938,77019,1,,,$,407730
1246,$ 412227,2487,0.0484,29.75555,-95.3938,77019,1,,,$,412227
1247,$ 450000,2746,0.0523,29.7556,-95.39336,77019,1,,,$,450000
1250,$ 436215,2548,0.0502,29.75557,-95.39314,77019,1,,,$,436215
1252,$ 440000,2560,0.0476,29.75575,-95.39315,77019,1,,,$,440000
1260,$ 387205,1394,0.1148,29.75559,-95.39523,77019,1,,,$,387205
1262,$ 408500,1360,0.1148,29.75582,-95.39531,77019,1,,,$,408500
1263,$ 408500,1536,0.1148,29.75596,-95.39532,77019,1,,,$,408500
1268,$ 296731,1702,0.1288,29.75175,-95.37946,77006,1,,,$,296731
1287,$ 297000,1336,0.0457,29.74603,-95.40526,77019,1,,,$,297000
1297,$ 244612,1336,0.0334,29.746,-95.40522,77019,1,,,$,244612
1298,$ 247191,1336,0.0334,29.74595,-95.40526,77019,1,,,$,247191
1300,$ 421649,2450,0.0323,29.74681,-95.40522,77019,1,,,$,421649
1302,$ 431100,1246,0.1148,29.74614,-95.40438,77019,1,,,$,431100
1310,$ 407869,2354,0.0595,29.74646,-95.40354,77019,1,,,$,407869
1312,$ 399406,2354,0.0595,29.74646,-95.40354,77019,1,,,$,399406
1314,$ 369151,1936,0.0591,29.74756,-95.40355,77019,1,,,$,369151
1320,$ 347373,1801,0.0591,29.74749,-95.40355,77019,1,,,$,347373
1324,$ 256226,1110,0.0456,29.74792,-95.40435,77019,1,,,$,256226
1329,$ 350000,1958,0.0249,29.7471,-95.40406,77019,1,,,$,350000
1330,$ 236238,1648,0.0346,29.74795,-95.40445,77019,1,,,$,236238
1331,$ 255502,1312,0.0346,29.74787,-95.40445,77019,1,,,$,255502
1332,$ 371872,1887,0.039,29.74805,-95.40452,77019,1,,,$,371872
1333,$ 338391,1859,0.0385,29.74805,-95.40441,77019,1,,,$,338391
1334,$ 333893,1859,0.0379,29.74805,-95.40431,77019,1,,,$,333893
1335,$ 389938,1996,0.0277,29.7471,-95.40421,77019,1,,,$,389938
1336,$ 365000,2112,0.0266,29.7471,-95.40413,77019,1,,,$,365000
1337,$ 445000,2016,0.0356,29.7471,-95.40398,77019,1,,,$,445000
1339,$ 332000,1081,0.0758,29.74709,-95.4053,77019,1,,,$,332000
1350,$ 362525,1986,0.0459,29.74709,-95.40484,77019,1,,,$,362525
1351,$ 316000,2096,0.039,29.74709,-95.40514,77019,1,,,$,316000
1352,$ 366725,2191,0.0556,29.74719,-95.40493,77019,1,,,$,366725
1353,$ 334774,1796,0.0344,29.74711,-95.40505,77019,1,,,$,334774
1354,$ 325000,1774,0.0344,29.74711,-95.40496,77019,1,,,$,325000
1369,$ 449978,2648,0.0316,29.74708,-95.40609,77019,1,,,$,449978
1375,$ 440000,1406,0.1148,29.74803,-95.40658,77019,1,,,$,440000
1381,$ 310000,1014,0.0574,29.74896,-95.40778,77019,1,,,$,310000
1390,$ 369686,1724,0.0574,29.74874,-95.40691,77019,1,,,$,369686
1391,$ 344021,1724,0.0574,29.74867,-95.40691,77019,1,,,$,344021
1392,$ 372852,1476,0.0344,29.7483,-95.40679,77019,1,,,$,372852
1397,$ 449159,2445,0.0574,29.74862,-95.40612,77019,1,,,$,449159
1400,$ 429000,1243,0.1079,29.74872,-95.40581,77019,1,,,$,429000
1415,$ 326150,2328,0.0413,29.749,-95.40486,77019,1,,,$,326150
1416,$ 408437,2478,0.0367,29.749,-95.40497,77019,1,,,$,408437
1418,$ 447355,2408,0.0384,29.74832,-95.40516,77019,1,,,$,447355
1419,$ 428500,2408,0.0322,29.74832,-95.40526,77019,1,,,$,428500
1445,$ 401000,2118,0.0505,29.75051,-95.40446,77019,1,,,$,401000
1459,$ 410000,2664,0.0332,29.7506,-95.40445,77019,1,,,$,410000
1460,$ 416000,2664,0.0368,29.7506,-95.40436,77019,1,,,$,416000
1478,$ 311661,1422,0.0375,29.74991,-95.40594,77019,1,,,$,311661
1479,$ 297637,1422,0.0375,29.75005,-95.40594,77019,1,,,$,297637
1480,$ 440000,2142,0.1148,29.75018,-95.40583,77019,1,,,$,440000
1483,$ 324061,1422,0.0446,29.75005,-95.40585,77019,1,,,$,324061
1484,$ 309206,1438,0.0446,29.75004,-95.40574,77019,1,,,$,309206
1485,$ 303341,1422,0.0327,29.74991,-95.40573,77019,1,,,$,303341
1486,$ 324061,1422,0.0446,29.74991,-95.40584,77019,1,,,$,324061
1499,$ 374000,1970,0.0448,29.74704,-95.4093,77019,1,,,$,374000
1504,$ 375957,2070,0.0436,29.74704,-95.40943,77019,1,,,$,375957
1505,$ 418953,2574,0.0551,29.74704,-95.40956,77019,1,,,$,418953
1506,$ 443400,2452,0.0297,29.74705,-95.409,77019,1,,,$,443400
1515,$ 442538,2646,0.0376,29.74677,-95.40898,77019,1,,,$,442538
1523,$ 436459,2750,0.0386,29.74677,-95.40919,77019,1,,,$,436459
1536,$ 418359,2867,0.0471,29.74886,-95.40271,77019,1,,,$,418359
1539,$ 321569,1716,0.0362,29.74894,-95.40281,77019,1,,,$,321569
1540,$ 414235,1781,0.0382,29.74904,-95.40281,77019,1,,,$,414235
1545,$ 416012,2367,0.0344,29.74807,-95.4027,77019,1,,,$,416012
1548,$ 393608,2400,0.0471,29.74807,-95.40281,77019,1,,,$,393608
1555,$ 421990,1364,0.1228,29.74882,-95.40818,77019,1,,,$,421990
1556,$ 400000,2122,0.0558,29.74764,-95.40816,77019,1,,,$,400000
1560,$ 409943,2122,0.0549,29.74757,-95.40815,77019,1,,,$,409943
1561,$ 448893,2433,0.0453,29.74802,-95.40808,77019,1,,,$,448893
1562,$ 405000,2389,0.0324,29.74794,-95.40807,77019,1,,,$,405000
1564,$ 421251,2423,0.0409,29.74487,-95.40854,77019,1,,,$,421251
1568,$ 390500,2282,0.0261,29.74487,-95.40854,77019,1,,,$,390500
1569,$ 379885,1934,0.0244,29.74487,-95.40841,77019,1,,,$,379885
1570,$ 388700,2211,0.0243,29.74487,-95.40841,77019,1,,,$,388700
1571,$ 406948,2282,0.0276,29.74487,-95.40833,77019,1,,,$,406948
1581,$ 329457,1821,0.0259,29.74485,-95.40934,77019,1,,,$,329457
1582,$ 389312,1952,0.0372,29.74486,-95.40896,77019,1,,,$,389312
1591,$ 342000,1874,0.0259,29.74485,-95.40941,77019,1,,,$,342000
1592,$ 365910,1874,0.0259,29.74485,-95.40948,77019,1,,,$,365910
1593,$ 385661,1952,0.0373,29.74485,-95.40957,77019,1,,,$,385661
1594,$ 369660,1877,0.0258,29.74486,-95.40904,77019,1,,,$,369660
1595,$ 369014,1874,0.0258,29.74486,-95.40911,77019,1,,,$,369014
1596,$ 360170,1821,0.0258,29.74485,-95.40919,77019,1,,,$,360170
1600,$ 425116,2370,0.0355,29.74542,-95.40953,77019,1,,,$,425116
1606,$ 447844,2522,0.0425,29.74485,-95.40989,77019,1,,,$,447844
1609,$ 375000,2084,0.0402,29.74485,-95.41,77019,1,,,$,375000
1610,$ 400233,2178,0.0333,29.74485,-95.4101,77019,1,,,$,400233
1625,$ 425000,2126,0.0493,29.7551,-95.40168,77019,1,,,$,425000
1626,$ 393713,2214,0.0298,29.7551,-95.40168,77019,1,,,$,393713
1627,$ 368536,2262,0.0356,29.7551,-95.40168,77019,1,,,$,368536
1630,$ 418423,2262,0.0356,29.75513,-95.40152,77019,1,,,$,418423
1636,$ 347854,2027,0.0373,29.7548,-95.4046,77019,1,,,$,347854
1639,$ 435000,1456,0.1148,29.75499,-95.40376,77019,1,,,$,435000
1640,$ 403531,1008,0.1148,29.755,-95.40344,77019,1,,,$,403531
1649,$ 433622,2027,0.0477,29.75481,-95.40441,77019,1,,,$,433622
1662,$ 400000,2040,0.0414,29.75203,-95.40708,77019,1,,,$,400000
1673,$ 396092,2237,0.0347,29.75204,-95.40687,77019,1,,,$,396092
1675,$ 345050,1999,0.0246,29.75088,-95.40603,77019,1,,,$,345050
1682,$ 352098,1890,0.0329,29.75087,-95.40627,77019,1,,,$,352098
1683,$ 365011,1999,0.024,29.75088,-95.40609,77019,1,,,$,365011
1684,$ 339572,2005,0.024,29.75088,-95.4062,77019,1,,,$,339572
1685,$ 362298,2005,0.024,29.75088,-95.40615,77019,1,,,$,362298
1697,$ 337000,2390,0.0603,29.74989,-95.40661,77019,1,,,$,337000
1701,$ 394887,2390,0.0603,29.74982,-95.40661,77019,1,,,$,394887
1735,$ 411539,2026,0.0574,29.74628,-95.40687,77019,1,,,$,411539
1741,$ 299730,1441,0.0151,29.74603,-95.40652,77019,1,,,$,299730
1742,$ 430000,1740,0.0574,29.74628,-95.40687,77019,1,,,$,430000
1743,$ 269170,1465,0.015,29.74603,-95.40652,77019,1,,,$,269170
1744,$ 259600,1414,0.0152,29.74603,-95.40652,77019,1,,,$,259600
1745,$ 225000,1414,0.0154,29.74603,-95.40652,77019,1,,,$,225000
1751,$ 440000,2299,0.0569,29.74731,-95.40689,77019,1,,,$,440000
1752,$ 408000,2515,0.0582,29.74745,-95.40657,77019,1,,,$,408000
1753,$ 449215,2739,0.0574,29.74731,-95.40657,77019,1,,,$,449215
1755,$ 430321,2409,0.0411,29.74707,-95.40667,77019,1,,,$,430321
1756,$ 429800,2548,0.0434,29.74707,-95.40647,77019,1,,,$,429800
1757,$ 416669,2429,0.0302,29.74707,-95.40657,77019,1,,,$,416669
1758,$ 449215,2739,0.0574,29.74738,-95.40657,77019,1,,,$,449215
1759,$ 418825,2123,0.0566,29.74752,-95.40657,77019,1,,,$,418825
1761,$ 444400,2494,0.0577,29.74738,-95.40689,77019,1,,,$,444400
1762,$ 399379,2365,0.0302,29.74707,-95.40688,77019,1,,,$,399379
1763,$ 440004,2612,0.0434,29.74707,-95.40698,77019,1,,,$,440004
1764,$ 354347,1784,0.0459,29.74706,-95.40777,77019,1,,,$,354347
1770,$ 416954,2123,0.0333,29.74706,-95.40766,77019,1,,,$,416954
1771,$ 402893,2165,0.0351,29.74706,-95.40756,77019,1,,,$,402893
1777,$ 417056,2114,0.062,29.74744,-95.40815,77019,1,,,$,417056
1778,$ 409594,1951,0.062,29.74737,-95.40815,77019,1,,,$,409594
1780,$ 413404,2007,0.062,29.74751,-95.40815,77019,1,,,$,413404
1809,$ 418712,2200,0.0562,29.75017,-95.40326,77019,1,,,$,418712
1813,$ 422912,2200,0.0586,29.75024,-95.40327,77019,1,,,$,422912
1835,$ 413712,2472,0.0471,29.73532,-95.40347,77098,1,,,$,413712
1836,$ 420000,2346,0.041,29.73555,-95.40348,77098,1,,,$,420000
1845,$ 333266,1771,0.0386,29.75146,-95.40321,77019,1,,,$,333266
1846,$ 288330,1293,0.037,29.7512,-95.40319,77019,1,,,$,288330
1847,$ 352937,2072,0.0347,29.75094,-95.40334,77019,1,,,$,352937
1848,$ 261015,1261,0.0312,29.7512,-95.40319,77019,1,,,$,261015
1849,$ 322102,1476,0.0507,29.7512,-95.40319,77019,1,,,$,322102
1850,$ 333560,1617,0.0413,29.75147,-95.40341,77019,1,,,$,333560
1851,$ 390026,2042,0.0335,29.75094,-95.40318,77019,1,,,$,390026
1852,$ 381294,2072,0.0346,29.75094,-95.40326,77019,1,,,$,381294
1853,$ 377983,2042,0.0346,29.75094,-95.40341,77019,1,,,$,377983
1854,$ 342000,2042,0.034,29.75094,-95.40349,77019,1,,,$,342000
1855,$ 379335,2072,0.0356,29.75094,-95.40356,77019,1,,,$,379335
1856,$ 340217,1695,0.037,29.75142,-95.40355,77019,1,,,$,340217
1871,$ 441100,1776,0.1332,29.75265,-95.39651,77006,1,,,$,441100
1874,$ 384550,1942,0.0368,29.75253,-95.39714,77006,1,,,$,384550
1875,$ 311342,1343,0.0304,29.75253,-95.39714,77006,1,,,$,311342
1877,$ 314199,1342,0.0304,29.75253,-95.39714,77006,1,,,$,314199
1878,$ 431085,2354,0.0433,29.75269,-95.39696,77006,1,,,$,431085
1879,$ 386100,2354,0.0398,29.75269,-95.39696,77006,1,,,$,386100
1880,$ 435000,2434,0.0505,29.75269,-95.39696,77006,1,,,$,435000
1883,$ 437496,1228,0.1171,29.75416,-95.39687,77019,1,,,$,437496
1889,$ 411000,2660,0.0366,29.755,-95.39891,77019,1,,,$,411000
1891,$ 411000,2505,0.0472,29.75513,-95.39902,77019,1,,,$,411000
1892,$ 412200,2410,0.0366,29.755,-95.39902,77019,1,,,$,412200
1894,$ 423500,1365,0.1182,29.75485,-95.39625,77019,1,,,$,423500
1896,$ 408000,976,0.0964,29.75513,-95.3964,77019,1,,,$,408000
1900,$ 424700,1348,0.1148,29.75349,-95.39538,77019,1,,,$,424700
1901,$ 441778,1348,0.1148,29.75349,-95.39553,77019,1,,,$,441778
1902,$ 411136,1095,0.1148,29.75377,-95.39554,77019,1,,,$,411136
1917,$ 370745,1890,0.0354,29.75479,-95.39458,77019,1,,,$,370745
1918,$ 334621,1893,0.0237,29.75486,-95.39458,77019,1,,,$,334621
1919,$ 324772,1807,0.0237,29.75486,-95.39458,77019,1,,,$,324772
1920,$ 358356,1765,0.0321,29.75498,-95.39458,77019,1,,,$,358356
1929,$ 412500,1218,0.1148,29.7545,-95.39377,77019,1,,,$,412500
1945,$ 375125,1848,0.1194,29.75302,-95.39545,77019,1,,,$,375125
1946,$ 414042,1299,0.1194,29.75302,-95.39529,77019,1,,,$,414042
2068,$ 336073,1627,0.036,29.74897,-95.40849,77019,1,,,$,336073
2069,$ 389030,992,0.088,29.74854,-95.40862,77019,1,,,$,389030
2070,$ 274339,1627,0.0329,29.74895,-95.40841,77019,1,,,$,274339
2071,$ 387640,1416,0.1435,29.74787,-95.40853,77019,1,,,$,387640
2072,$ 410505,1198,0.1306,29.74758,-95.40947,77019,1,,,$,410505
2074,$ 357000,2272,0.03,29.74799,-95.40941,77019,1,,,$,357000
2076,$ 375850,998,0.1148,29.74772,-95.4091,77019,1,,,$,375850
2077,$ 387000,2320,0.0417,29.748,-95.40932,77019,1,,,$,387000
2078,$ 412201,2320,0.0417,29.74799,-95.40959,77019,1,,,$,412201
2079,$ 335000,2272,0.03,29.74799,-95.4095,77019,1,,,$,335000
2089,$ 419800,2294,0.03,29.74826,-95.40951,77019,1,,,$,419800
2090,$ 405292,2294,0.03,29.74826,-95.40943,77019,1,,,$,405292
2091,$ 405524,2312,0.03,29.74826,-95.40933,77019,1,,,$,405524
2097,$ 196505,1772,0.0585,29.74827,-95.40999,77019,1,,,$,196505
2098,$ 194622,1536,0.0562,29.7483,-95.41015,77019,1,,,$,194622
2101,$ 338989,1783,0.0512,29.74932,-95.40866,77019,1,,,$,338989
2107,$ 329368,1783,0.0404,29.74932,-95.40866,77019,1,,,$,329368
2108,$ 341388,1766,0.0366,29.74932,-95.40866,77019,1,,,$,341388
2111,$ 434000,2587,0.0482,29.75017,-95.40845,77019,1,,,$,434000
2121,$ 393250,1230,0.1242,29.74963,-95.40916,77019,1,,,$,393250
2134,$ 446897,2622,0.0588,29.73563,-95.40429,77098,1,,,$,446897
2142,$ 426580,2622,0.0524,29.73553,-95.40429,77098,1,,,$,426580
2143,$ 420000,2346,0.041,29.73555,-95.40348,77098,1,,,$,420000
2144,$ 440000,2405,0.0471,29.73531,-95.40363,77098,1,,,$,440000
2148,$ 425668,2519,0.0458,29.73532,-95.40423,77098,1,,,$,425668
2149,$ 420057,2622,0.0434,29.73572,-95.40429,77098,1,,,$,420057
2150,$ 406731,2519,0.0484,29.73584,-95.40435,77098,1,,,$,406731
2151,$ 408690,2472,0.0468,29.73584,-95.40424,77098,1,,,$,408690
2176,$ 293873,2072,0.0348,29.75425,-95.39006,77019,1,,,$,293873
2177,$ 291427,2072,0.0299,29.75412,-95.39006,77019,1,,,$,291427
2178,$ 291427,2072,0.0299,29.75398,-95.39006,77019,1,,,$,291427
2179,$ 277936,1729,0.0371,29.75385,-95.38997,77019,1,,,$,277936
2180,$ 288645,1780,0.0479,29.75426,-95.38986,77019,1,,,$,288645
2181,$ 273435,1729,0.0371,29.75426,-95.38998,77019,1,,,$,273435
2182,$ 279025,1612,0.0479,29.75413,-95.38985,77019,1,,,$,279025
2183,$ 273435,1729,0.0371,29.75412,-95.38998,77019,1,,,$,273435
2184,$ 297500,2072,0.0299,29.75384,-95.39006,77019,1,,,$,297500
2185,$ 296563,1780,0.0479,29.75385,-95.38985,77019,1,,,$,296563
2186,$ 273435,1729,0.0371,29.75399,-95.38997,77019,1,,,$,273435
2187,$ 288043,1772,0.0479,29.75399,-95.38985,77019,1,,,$,288043
2193,$ 308695,1236,0.1148,29.75639,-95.38919,77019,1,,,$,308695
2196,$ 386045,2211,0.0296,29.756,-95.38928,77019,1,,,$,386045
2197,$ 433071,1782,0.0909,29.75568,-95.38953,77019,1,,,$,433071
2200,$ 122064,728,0.0338,29.75569,-95.38938,77019,1,,,$,122064
2201,$ 374752,2250,0.023,29.75576,-95.38928,77019,1,,,$,374752
2202,$ 395800,2314,0.0358,29.75567,-95.38927,77019,1,,,$,395800
2203,$ 389464,2314,0.0266,29.75584,-95.38928,77019,1,,,$,389464
2204,$ 392792,2314,0.0333,29.75592,-95.38926,77019,1,,,$,392792
2205,$ 359706,1938,0.0385,29.75566,-95.38912,77019,1,,,$,359706
2206,$ 337965,1938,0.024,29.75572,-95.38912,77019,1,,,$,337965
2207,$ 349820,1938,0.0268,29.75577,-95.38913,77019,1,,,$,349820
2208,$ 350292,1938,0.0274,29.75582,-95.38913,77019,1,,,$,350292
2209,$ 337412,1938,0.0195,29.75587,-95.3891,77019,1,,,$,337412
2210,$ 337412,1938,0.0195,29.75592,-95.3891,77019,1,,,$,337412
2211,$ 343371,1938,0.0224,29.75596,-95.38912,77019,1,,,$,343371
2212,$ 361928,1938,0.0291,29.75602,-95.38912,77019,1,,,$,361928
2216,$ 411177,1428,0.1263,29.75481,-95.38948,77019,1,,,$,411177
2240,$ 302947,1860,0.055,29.7407,-95.40438,77098,1,,,$,302947
2262,$ 390494,1413,0.0519,29.74099,-95.40788,77098,1,,,$,390494
2263,$ 306736,949,0.0509,29.74077,-95.40801,77098,1,,,$,306736
2300,$ 431000,1606,0.0489,29.73985,-95.40437,77098,1,,,$,431000
2307,$ 146800,1152,0.0149,29.73933,-95.40629,77098,1,,,$,146800
2308,$ 171004,1152,0.0146,29.73933,-95.40629,77098,1,,,$,171004
2309,$ 273939,1920,0.0228,29.73933,-95.40629,77098,1,,,$,273939
2310,$ 143000,1252,0.0154,29.73933,-95.40629,77098,1,,,$,143000
2311,$ 152100,1152,0.0167,29.73933,-95.40629,77098,1,,,$,152100
2312,$ 142425,1152,0.0168,29.73933,-95.40629,77098,1,,,$,142425
2313,$ 155500,1152,0.0169,29.73933,-95.40629,77098,1,,,$,155500
2314,$ 156000,1152,0.0171,29.73933,-95.40629,77098,1,,,$,156000
2315,$ 144700,1152,0.0181,29.73933,-95.40629,77098,1,,,$,144700
2371,$ 239000,1500,0.0207,29.73903,-95.40392,77098,1,,,$,239000
2372,$ 238745,1204,0.0225,29.73903,-95.40392,77098,1,,,$,238745
2373,$ 255312,1320,0.031,29.73903,-95.40392,77098,1,,,$,255312
2374,$ 295000,1320,0.031,29.73903,-95.40392,77098,1,,,$,295000
2375,$ 229000,1204,0.0225,29.73903,-95.40392,77098,1,,,$,229000
2376,$ 294325,1500,0.0261,29.73903,-95.40392,77098,1,,,$,294325
2378,$ 427500,4252,0.1148,29.75906,-95.40098,77019,1,,,$,427500
2379,$ 367624,2514,0.0352,29.75747,-95.40063,77019,1,,,$,367624
2381,$ 441016,2493,0.0607,29.75728,-95.40094,77019,1,,,$,441016
2382,$ 385000,2000,0.0436,29.75725,-95.4011,77019,1,,,$,385000
2384,$ 440212,1300,0.1148,29.75762,-95.40111,77019,1,,,$,440212
2385,$ 380000,2371,0.0419,29.75764,-95.4008,77019,1,,,$,380000
2386,$ 401935,2302,0.0412,29.75766,-95.40064,77019,1,,,$,401935
2389,$ 432267,2095,0.0574,29.75732,-95.40047,77019,1,,,$,432267
2392,$ 379254,2261,0.036,29.75738,-95.40063,77019,1,,,$,379254
2394,$ 443232,2648,0.0554,29.75743,-95.40079,77019,1,,,$,443232
2395,$ 436794,1911,0.054,29.75742,-95.40094,77019,1,,,$,436794
2396,$ 398797,2242,0.0344,29.75734,-95.4011,77019,1,,,$,398797
2398,$ 377232,2302,0.0343,29.75764,-95.4008,77019,1,,,$,377232
